  6 12 20 0430 D   346.8     3.9     4.2     0.8   326.8     1.8     8.5     0.4    -2.5    78.6     0.8     0.0     3.10    -7.30    99.46     0.51     2.4 99999.0    11.7
  6 12 20 0530 D   352.5     4.8     4.3     0.7   337.1     1.6    13.9     0.5    -2.4    78.7     0.3     0.0     3.00    -9.10    99.46     0.51     2.4 99999.0    11.7
  6 12 20 0630 D   343.2     3.7     5.2     0.6   325.2     1.6    11.0     0.5    -2.4    78.7     0.2     0.0     3.10    -9.10    99.47     0.51     2.4 99999.0    11.7
  6 12 20 0730 D   355.4     4.6     7.9     0.5   353.9     1.7    17.8     0.5    -2.4    78.5    -0.2     0.0    10.80    -0.40    99.48     0.51     2.4 99999.0    11.7
  6 12 20 0830 D     5.4     3.2     9.5     0.6    10.5     1.6    21.0     0.9    -2.0    78.7    -0.5     0.0    36.70    17.00    99.52     0.53     2.4 99999.0    11.7
  6 12 20 0930 B     5.4     2.7    18.2     0.7    15.2     1.7    24.9     1.0    -1.4    81.1    -0.7     0.0    50.30    27.80    99.57     0.55     2.4 99999.0    11.7
  6 12 20 1030 B    13.0     2.6    16.7     0.6    21.7     1.9    20.0     1.0    -0.4    88.2    -0.7     0.0    61.10    35.70    99.56     0.59     2.4 99999.0    11.7
  6 12 20 1130 B    13.0     2.0    20.1     0.9     8.7     1.8    24.8     1.3     0.1    89.4    -0.8     0.0    78.20    46.90    99.50     0.62     2.5 99999.0    11.7
  6 12 20 1230 D    80.1     1.7    49.5     0.9    92.5     1.6    19.5     1.2    -0.2    87.6    -0.7     0.0    47.80    25.20    99.46     0.60     2.5 99999.0    11.7
  6 12 20 1330 D     1.4     1.9    55.2     1.0   777.7     1.2   777.7     1.3    -0.2    87.8    -0.7     0.0    42.20    21.40    99.44     0.60     2.6 99999.0    11.7
  6 12 20 1430 D   348.3     2.6    15.1     1.1   345.3     1.7    19.3     1.4    -0.4    85.2    -0.7     0.0    39.00    18.20    99.43     0.59     2.6 99999.0    11.7
  6 12 20 1530 D   315.3     2.0    42.8     1.2   322.4     1.4    18.3     1.5    -0.7    83.2    -0.6     0.0    17.60     2.80    99.43     0.58     2.7 99999.0    11.7
  6 12 20 1630 D   314.5     2.2    27.6     1.4   314.5     1.5    30.7     1.6    -0.7    83.0    -0.4     0.0     3.60    -5.50    99.42     0.58     2.7 99999.0    11.7
  6 12 20 1730 D   328.8     2.1    19.1     1.3   327.0     1.2    28.5     1.5    -0.8    82.9    -0.4     0.0     3.00    -6.00    99.41     0.58     2.8 99999.0    11.7
  6 12 20 1830 D   343.4     2.3    21.4     1.1   330.4     1.3    14.9     1.3    -0.7    84.0    -0.4     0.0     2.90    -7.00    99.40     0.58     2.8 99999.0    11.7
  6 12 20 1930 D   322.3     2.8     7.2     1.1   322.9     1.7     9.9     1.2    -0.7    84.8    -0.3     0.0     2.90    -7.30    99.39     0.58     2.8 99999.0    11.7
  6 12 20 2030 D   328.5     2.1    16.0     1.0   322.4     1.2    15.5     1.2    -0.7    85.4    -0.3     0.0     2.70   -11.00    99.38     0.58     2.8 99999.0    11.7
  6 12 20 2130 D   328.6     1.8    59.2     1.0   777.7     0.9   777.7     0.9    -1.2    83.8     0.2     0.0     2.90   -10.10    99.31     0.56     2.9 99999.0    11.7
