  4 10 21 1830 D    14.4     6.5    11.0    18.2    25.5     3.2    21.0    18.7    16.6    87.1    -1.1     0.0    41.20    -4.90    99.75     1.90    18.7 99999.0    14.7
  4 10 21 1930 D    12.1     6.1    12.2    17.9    21.8     3.1    21.6    18.4    16.3    87.0    -1.1     0.0    42.40    -4.20    99.79     1.86    18.7 99999.0    14.7
  4 10 21 2030 D    16.1     5.1    11.5    17.9    26.3     2.7    21.9    18.4    16.1    86.1    -0.9     0.0    43.50    -9.90    99.80     1.84    18.6 99999.0    14.7
  4 10 21 2130 D    19.4     5.5    11.6    17.8    29.7     3.0    19.8    18.3    16.0    86.1    -1.1     0.0    42.70    -3.90    99.82     1.83    18.5 99999.0    14.7
  4 10 21 2230 D    12.7     5.5    10.5    17.4    19.1     2.7    21.1    18.0    16.2    88.9    -1.1     0.0    43.30    -3.80    99.83     1.85    18.5 99999.0    14.7
  4 10 21 2330 D     9.4     4.6     9.5    17.6    14.9     2.1    21.8    18.1    16.4    89.8    -1.0     0.0    44.00    -3.50    99.85     1.87    18.4 99999.0    14.7
  4 10 21 2400 X    11.9     4.5    15.9    18.5    19.4     2.5    21.1    19.1    17.0    87.6    -1.1     0.0   164.00    83.00    99.53     1.94    18.3 99999.0    14.7
  5 10 21 0030 D    12.3     3.8    10.6    17.7    10.3     1.8    23.0    18.2    16.7    90.8    -0.9     0.0    44.40    -3.30    99.88     1.90    18.4 99999.0    14.7
  5 10 21 0130 D    15.7     3.9     9.5    17.9    18.7     1.9    20.9    18.4    17.0    91.5    -0.9     0.0    44.90    -6.70    99.89     1.94    18.3 99999.0    14.7
  5 10 21 0230 D    18.1     4.0    10.0    18.0    25.5     2.0    19.6    18.4    17.1    91.5    -0.9     0.0    45.60    -6.90    99.90     1.95    18.3 99999.0    14.7
  5 10 21 0330 D    31.8     3.8    13.8    18.1    35.0     2.3    18.2    18.5    16.8    89.8    -0.9     0.0    46.10    -8.40    99.91     1.92    18.2 99999.0    14.7
  5 10 21 0430 D    35.7     4.0    13.3    18.0    41.6     2.6    18.4    18.5    16.3    86.5    -0.9     0.0    45.90    -5.30    99.95     1.85    18.2 99999.0    14.7
  5 10 21 0530 D    50.1     4.7    16.1    17.8    48.1     3.2    18.1    18.3    16.2    86.8    -1.0     0.0    46.20    -3.60   100.00     1.84    18.2 99999.0    14.7
  5 10 21 0630 C    36.4     4.9    13.7    17.3    41.7     3.2    18.0    17.8    16.3    90.1    -1.1     0.0    55.30     2.70   100.05     1.86    18.1 99999.0    14.7
  5 10 21 0730 C    39.0     4.5    15.1    17.5    45.1     2.9    19.2    18.0    15.8    86.8    -1.1     0.0    77.50    20.40   100.12     1.80    18.1 99999.0    14.7
  5 10 21 0830 C    40.3     4.2    15.2    17.6    46.9     3.0    19.3    18.2    15.9    86.0    -1.2     0.0    99.50    37.30   100.18     1.81    18.0 99999.0    14.7
  5 10 21 0930 C    51.9     4.0    15.9    17.6    53.6     2.8    19.3    18.2    16.1    87.2    -1.2     0.0   108.00    43.70   100.22     1.84    18.0 99999.0    14.7
  5 10 21 1030 C    41.4     4.2    17.8    18.0    46.8     3.1    18.9    18.7    16.4    85.9    -1.5     0.0   207.40   115.30   100.24     1.86    18.0 99999.0    14.7
  5 10 21 1130 C    39.8     4.1    17.4    18.4    47.7     3.1    20.0    19.3    16.7    84.9    -1.7     0.0   273.20   160.00   100.26     1.91    18.0 99999.0    14.7
  5 10 21 1230 C    49.9     4.3    20.4    18.6    55.2     3.1    17.8    19.4    16.8    84.6    -1.6     0.0   211.60   117.20   100.25     1.92    18.1 99999.0    14.7
  5 10 21 1330 C    55.6     4.4    15.1    18.5    58.9     3.1    17.2    19.3    16.8    85.5    -1.5     0.0   194.60   101.30   100.22     1.92    18.1 99999.0    14.7
  5 10 21 1430 C    42.1     4.4    16.0    18.3    46.2     3.2    19.9    19.1    16.8    86.5    -1.5     0.0   174.10    89.70   100.22     1.92    18.2 99999.0    14.7
  5 10 21 1530 C    50.9     3.7    18.0    18.3    51.7     2.6    18.2    19.0    16.9    87.4    -1.3     0.0   100.60    36.50   100.23     1.93    18.2 99999.0    14.7
  5 10 21 1630 C    49.9     3.6    15.4    18.5    51.1     2.5    17.1    19.1    16.9    87.0    -1.2     0.0    76.50    19.10   100.22     1.93    18.2 99999.0    14.7
  5 10 21 1730 D    46.3     4.1    14.8    18.4    49.5     2.7    17.7    18.9    17.1    88.5    -1.0     0.0    42.20    -5.30   100.20     1.95    18.2 99999.0    14.7
  5 10 21 1830 D    50.5     4.1    15.1    18.0    50.6     2.6    17.1    18.4    17.1    91.2    -0.8     0.0    41.50   -26.70   100.21     1.95    18.2 99999.0    14.7
  5 10 21 1930 D    47.3     4.1    11.5    17.7    49.6     2.5    15.7    17.9    17.0    93.7    -0.4     0.0    19.90   -28.20   100.21     1.94    18.2 99999.0    14.7
  5 10 21 2030 D    54.0     4.2    13.1    18.0    49.9     2.3    17.1    18.2    17.1    93.3    -0.4     0.0    18.70   -19.30   100.23     1.96    18.1 99999.0    14.7
  5 10 21 2130 D    71.3     5.2    13.8    18.4    66.1     2.7    14.1    18.6    17.6    93.4    -0.4     0.0    18.70   -21.40   100.24     2.02    18.1 99999.0    14.7
  5 10 21 2230 D    78.5     5.7    11.5    18.3    74.4     3.3    11.9    18.7    17.9    94.1    -0.7     0.0    17.50   -19.30   100.24     2.05    18.0 99999.0    14.7
  5 10 21 2330 D    78.4     5.4    11.4    18.0    73.7     3.0    12.0    18.3    17.8    95.7    -0.7     0.0    17.30   -21.10   100.22     2.04    18.0 99999.0    14.7
  5 10 21 2400 X    46.6     4.3    13.9    18.0    49.2     2.7    18.0    18.6    16.8    89.1    -1.0     0.0    84.50    23.70   100.14     1.92    18.2 99999.0    14.7
